Student ID,student_name,gender,grade,school_name,reading_score,math_score
17992,Cynthia Schultz,F,12th,Bailey High School,85,81
17993,Michael Russo,M,10th,Bailey High School,85,81
17994,John White DVM,M,10th,Bailey High School,85,81
17995,Jeffrey Andersen,M,12th,Bailey High School,85,81
17996,Kylie Moore,F,11th,Bailey High School,85,81
17997,Anthony Spencer,M,9th,Bailey High School,85,81
17998,Christopher Conway,M,12th,Bailey High School,85,81
17999,Elizabeth Fields,F,11th,Bailey High School,85,81
18000,Blake Gaines,M,10th,Bailey High School,85,81
18001,Donald Edwards,M,11th,Bailey High School,85,81
18002,Mr. James Barnes,M,10th,Bailey High School,85,81
18003,Joseph Allen,M,9th,Bailey High School,85,81
18004,Larry Perez,M,10th,Bailey High School,85,81
18005,Elizabeth Sharp,F,10th,Bailey High School,85,81
18006,Jason Anderson,M,12th,Bailey High School,85,81
18007,Linda Jensen,F,11th,Bailey High School,85,81
18008,Mr. Carlos Warner,M,10th,Bailey High School,85,81
18009,Andrew Castaneda,M,10th,Bailey High School,85,81
18010,Elizabeth Smith,F,10th,Bailey High School,85,81
18011,Angela Wall,F,9th,Bailey High School,85,81
18012,Kim Foley,F,10th,Bailey High School,85,81
18013,Carol Peterson,F,12th,Bailey High School,85,81
18014,Christina Martinez,F,10th,Bailey High School,85,81
18015,Ashley Nguyen,F,11th,Bailey High School,85,81
18016,James Ferrell,M,9th,Bailey High School,85,81
18017,Robert Williams,M,11th,Bailey High School,85,81
18018,Kayla Rodriguez,F,10th,Bailey High School,85,81
18019,Gwendolyn Foster,F,10th,Bailey High School,85,81
18020,Joshua Baldwin,M,11th,Bailey High School,85,81
18021,Deborah Davis,F,11th,Bailey High School,85,81
18022,Robert Rodriguez,M,9th,Bailey High School,85,81
18023,Darius Williams,M,9th,Bailey High School,84,81
18024,April Vazquez,F,10th,Bailey High School,84,81
18025,Ebony Alexander,F,12th,Bailey High School,84,81
18026,Brian Trevino,M,9th,Bailey High School,84,81
18027,Thomas Cook,M,12th,Bailey High School,84,81
18028,Joy Shah,F,12th,Bailey High School,84,81
18029,William Rivera,M,10th,Bailey High School,84,81
18030,Shawn Mccarty,M,12th,Bailey High School,84,81
18031,Edward Murray,M,12th,Bailey High School,84,81
18032,Dana Mitchell,F,10th,Bailey High School,84,81
18033,Hector Crawford,M,11th,Bailey High School,84,81
18034,Russell Gonzalez,M,11th,Bailey High School,84,81
18035,Joel Hampton,M,11th,Bailey High School,84,81
18036,Christina Jackson,F,12th,Bailey High School,84,81
18037,David Bird,M,12th,Bailey High School,84,81
18038,Cameron Yang,M,12th,Bailey High School,84,81
18039,Christopher Lawrence,M,12th,Bailey High School,84,81
18040,Heidi Wright,F,10th,Bailey High School,84,81
18041,Philip Long,M,11th,Bailey High School,84,81
18042,Andrew Taylor,M,12th,Bailey High School,84,81
18043,Jeffrey Rivera,M,10th,Bailey High School,84,81
18044,Lauren Lee,F,11th,Bailey High School,84,81
18045,Margaret Cantrell,F,11th,Bailey High School,84,81
18046,Andrea Green,F,9th,Bailey High School,84,81
18047,Tabitha Adams,F,12th,Bailey High School,84,81
18048,Austin Johnston,M,9th,Bailey High School,84,81
18049,Michael Gomez,M,11th,Bailey High School,84,81
18050,Linda Buchanan,F,11th,Bailey High School,84,81
18051,Daniel Cross,M,11th,Bailey High School,84,81
18052,Guy Thomas,M,9th,Bailey High School,84,81
18053,Steven King,M,11th,Bailey High School,84,81
18054,Karen Allen,F,11th,Bailey High School,84,81
18055,Anthony Smith,M,12th,Bailey High School,84,81
18056,Desiree Gordon,F,9th,Bailey High School,84,81
18057,Jillian George,F,10th,Bailey High School,83,81
18058,Eric Osborn,M,10th,Bailey High School,83,81
18059,Jesse Todd,M,11th,Bailey High School,83,81
18060,Malik White,M,12th,Bailey High School,83,81
18061,Scott Clark,M,9th,Bailey High School,83,81
18062,Jesus Rodriguez,M,10th,Bailey High School,83,81
18063,Angela Velez,F,10th,Bailey High School,83,81
18064,Linda Singh,F,9th,Bailey High School,83,81
18065,Jennifer Farley,F,11th,Bailey High School,83,81
18066,William Perry,M,9th,Bailey High School,83,81
18067,Sarah Williams,F,10th,Bailey High School,83,81
18068,Amanda Taylor,F,10th,Bailey High School,83,81
18069,Ashley Gonzalez,F,10th,Bailey High School,83,81
18070,Anna Nelson,F,12th,Bailey High School,83,81
18071,Parker Ward,M,10th,Bailey High School,83,81
18072,Shannon Wilson,F,11th,Bailey High School,83,81
18073,Amy Stephens,F,10th,Bailey High School,83,81
18074,Terry Santana,F,9th,Bailey High School,83,81
18075,Heather Reid,F,11th,Bailey High School,83,81
18076,Linda Harris,F,10th,Bailey High School,83,81
18077,Stanley Howard,M,11th,Bailey High School,83,81
18078,Deborah Meadows,F,12th,Bailey High School,83,81
18079,Jacob Wilson,M,12th,Bailey High School,83,81
18080,Heather Malone,F,11th,Bailey High School,83,81
18081,Tammy Mooney,F,12th,Bailey High School,83,81
18082,Justin Bernard,M,11th,Bailey High School,83,81
18083,Erin Barton,F,10th,Bailey High School,83,81
18084,Joseph Odonnell,M,12th,Bailey High School,83,81
18085,Brenda Caldwell,F,12th,Bailey High School,83,81
18086,Nicolas Mendoza,M,11th,Bailey High School,83,81
18087,Marcus Kelly,M,11th,Bailey High School,83,81
18088,Michelle Campbell,F,10th,Bailey High School,83,81
18089,James Alexander,M,10th,Bailey High School,83,81
18090,Cameron Davis,M,12th,Bailey High School,83,81
18091,Melvin Smith,M,12th,Bailey High School,82,81
18092,April Stevens,F,9th,Bailey High School,82,81
18093,Anthony Torres,M,9th,Bailey High School,82,81
18094,Anita Flores,F,12th,Bailey High School,82,81
18095,Manuel Miller,M,12th,Bailey High School,82,81
18096,Allison Bradshaw,F,12th,Bailey High School,82,81
18097,Wayne Guerrero,M,9th,Bailey High School,82,81
18098,Monique Carter,F,9th,Bailey High School,82,81
18099,Tyler Silva,M,12th,Bailey High School,82,81
18100,Christine Lee,F,9th,Bailey High School,82,81
18101,Jay Smith,M,9th,Bailey High School,82,81
18102,Robert Reyes,M,9th,Bailey High School,82,81
18103,Richard Macdonald,M,9th,Bailey High School,82,81
18104,Linda Kim,F,10th,Bailey High School,82,81
18105,Amber Nelson,F,10th,Bailey High School,82,81
18106,Jerry Martin,M,11th,Bailey High School,82,81
18107,Jonathan Tucker,M,9th,Bailey High School,82,81
18108,Shane Hansen,M,11th,Bailey High School,82,81
18109,Emily Myers,F,10th,Bailey High School,82,81
18110,Chelsea Kemp,F,9th,Bailey High School,82,81
18111,Anthony Foster,M,10th,Bailey High School,82,81
18112,Melanie Keller,F,12th,Bailey High School,82,81
18113,Karen Thompson,F,10th,Bailey High School,82,81
18114,Michael House,M,12th,Bailey High School,82,81
18115,Kerri Gardner,F,12th,Bailey High School,82,81
18116,Jordan Hawkins,M,11th,Bailey High School,82,81
18117,Michael Mcfarland,M,12th,Bailey High School,82,81
18118,Rita Gordon,F,11th,Bailey High School,82,81
18119,Nicholas Ortiz,M,11th,Bailey High School,82,81
18120,Melissa Bowman,F,9th,Bailey High School,82,81
18121,Kim Decker,F,10th,Bailey High School,82,81
18122,Jerry Brown,M,11th,Bailey High School,82,81
18123,William Simpson,M,9th,Bailey High School,82,81
18124,Amanda Davis,F,9th,Bailey High School,81,81
18125,Cory Bradley,M,11th,Bailey High School,81,81
18126,Brandon Medina,M,9th,Bailey High School,81,81
18127,Shaun Coleman,M,12th,Bailey High School,81,81
18128,Holly Davis,F,12th,Bailey High School,81,81
18129,Patricia Williams,F,9th,Bailey High School,81,81
18130,Larry Cline,M,11th,Bailey High School,81,81
18131,Chase Villa,M,11th,Bailey High School,81,81
18132,Deborah Hill,F,11th,Bailey High School,81,81
18133,Donald Harris,M,11th,Bailey High School,81,81
18134,Jeremy Charles,M,9th,Bailey High School,81,81
18135,Karen Munoz,F,12th,Bailey High School,81,81
18136,Cynthia Browning,F,10th,Bailey High School,81,81
18137,Tyler Gonzalez,M,9th,Bailey High School,81,81
18138,Ryan Hammond,M,10th,Bailey High School,81,81
18139,Robert Rivers,M,10th,Bailey High School,81,81
18140,Michael Huff,M,12th,Bailey High School,81,81
18141,Harry Brown,M,10th,Bailey High School,81,81
18142,Samuel Wood,M,12th,Bailey High School,81,81
18143,Christian Valencia,M,11th,Bailey High School,81,81
18144,Kristen Green,F,9th,Bailey High School,81,81
18145,Charles Taylor,M,10th,Bailey High School,81,81
18146,Jacqueline Rivera,F,11th,Bailey High School,81,81
18147,Richard Waller,M,9th,Bailey High School,81,81
18148,Laura Lindsey,F,9th,Bailey High School,80,81
18149,Miranda Lara,F,11th,Bailey High School,80,81
18150,Anthony Pittman,M,12th,Bailey High School,80,81
18151,Monica Wilson,F,10th,Bailey High School,80,81
18152,Joshua Young,M,12th,Bailey High School,80,81
18153,Aaron Gonzalez,M,11th,Bailey High School,80,81
18154,Mark Alvarez,M,9th,Bailey High School,80,81
18155,Timothy Long,M,11th,Bailey High School,80,81
18156,Justin Barnett,M,10th,Bailey High School,80,81
18157,John Khan,M,11th,Bailey High School,80,81
18158,Patricia Ingram,F,12th,Bailey High School,80,81
18159,Matthew Thomas,M,9th,Bailey High School,80,81
18160,Ariel Harrison,F,10th,Bailey High School,80,81
18161,Ryan Norman,M,11th,Bailey High School,80,81
18162,Margaret Santiago,F,12th,Bailey High School,80,81
18163,Patrick Wyatt,M,10th,Bailey High School,80,81
18164,William Smith,M,11th,Bailey High School,80,81
18165,William Adams,M,10th,Bailey High School,80,81
18166,Robert Roman,M,11th,Bailey High School,80,81
18167,Donald Payne,M,11th,Bailey High School,80,81
18168,Heather Gould,F,9th,Bailey High School,80,81
18169,Jesus Jackson,M,11th,Bailey High School,80,81
18170,Aimee Anderson,F,10th,Bailey High School,80,81
18171,Ryan Kim,M,10th,Bailey High School,80,81
18172,Jacqueline Snow,F,9th,Bailey High School,79,81
18173,Jennifer Schroeder,F,10th,Bailey High School,79,81
18174,Melissa Reed,F,10th,Bailey High School,79,81
18175,April Calderon MD,F,9th,Bailey High School,79,81
18176,Olivia Cruz,F,11th,Bailey High School,79,81
18177,Michael Walters,M,9th,Bailey High School,79,81
18178,Erin Hale,F,9th,Bailey High School,79,81
18179,Benjamin Gonzalez,M,10th,Bailey High School,79,81
18180,Michael Anderson,M,9th,Bailey High School,79,81
18181,Julie Morton,F,12th,Bailey High School,79,81
18182,Brett Garcia,M,12th,Bailey High School,79,81
18183,Joyce Knight,F,12th,Bailey High School,79,81
18184,Peggy Bautista,F,9th,Bailey High School,79,81
18185,Christopher Carter,M,11th,Bailey High School,79,81
18186,Gina Barber,F,9th,Bailey High School,79,81
18187,Sandra Hart,F,10th,Bailey High School,79,81
18188,Heidi Ashley,F,10th,Bailey High School,79,81
18189,James Harris,M,12th,Bailey High School,79,81
18190,Christian Moreno,M,12th,Bailey High School,79,81
18191,Kimberly Patterson,F,10th,Bailey High School,79,81
18192,Lisa Knight,F,10th,Bailey High School,79,81
18193,David Harris,M,9th,Bailey High School,79,81
18194,Kari Barton,F,12th,Bailey High School,79,81
18195,Deborah Macias,F,10th,Bailey High School,79,81
18196,Luis Stewart,M,12th,Bailey High School,78,81
18197,Courtney Powers,F,11th,Bailey High School,78,81
18198,Richard Meyers,M,11th,Bailey High School,78,81
18199,Andrew Spence,M,11th,Bailey High School,78,81
18200,Sean Watkins,M,12th,Bailey High School,78,81
18201,Robert Mitchell,M,12th,Bailey High School,78,81
18202,Nathan Jones,M,9th,Bailey High School,78,81
18203,William Dunlap,M,11th,Bailey High School,78,81
18204,Adam Cruz,M,9th,Bailey High School,78,81
18205,Curtis Hall,M,11th,Bailey High School,78,81
18206,Peter Gonzalez,M,9th,Bailey High School,78,81
18207,Christy Robbins,F,11th,Bailey High School,78,81
18208,Lori Holt,F,11th,Bailey High School,78,81
18209,Patricia Tucker,F,10th,Bailey High School,78,81
18210,Carl Fox,M,11th,Bailey High School,78,81
18211,Barbara Robinson,F,9th,Bailey High School,78,81
18212,Jonathan Young,M,10th,Bailey High School,78,81
18213,Steven Wong,M,9th,Bailey High School,78,81
18214,Karen Davis,F,10th,Bailey High School,78,81
18215,Joanna Santos,F,11th,Bailey High School,78,81
18216,Ashley Carter,F,11th,Bailey High School,78,81
18217,John Parker,M,10th,Bailey High School,78,81
18218,Adam Herring,M,9th,Bailey High School,78,81
18219,Sara Bowen,F,10th,Bailey High School,78,81
18220,Patricia Miller,F,9th,Bailey High School,78,81
18221,Jessica Crane,F,11th,Bailey High School,78,81
18222,Jim Stevens,M,9th,Bailey High School,78,81
18223,Jordan Mclaughlin,M,9th,Bailey High School,78,81
18224,Alison Caldwell,F,11th,Bailey High School,78,81
18225,Chad Fowler,M,11th,Bailey High School,77,81
18226,Keith Martinez,M,11th,Bailey High School,77,81
18227,Kenneth Robinson,M,11th,Bailey High School,77,81
18228,Katherine Wilson,F,11th,Bailey High School,77,81
18229,Vincent Martin,M,9th,Bailey High School,77,81
18230,Tracey Benson,F,9th,Bailey High School,77,81
18231,Ethan Beltran,M,12th,Bailey High School,77,81
18232,Jeffrey Griffin,M,12th,Bailey High School,77,81
18233,Natasha Everett,F,9th,Bailey High School,77,81
18234,Erin Parks,F,9th,Bailey High School,77,81
18235,Stephen Thompson,M,9th,Bailey High School,77,81
18236,Jay Khan,M,10th,Bailey High School,77,81
18237,Robert Anderson,M,12th,Bailey High School,77,81
18238,Christopher Ferguson,M,11th,Bailey High School,77,81
18239,Daniel King,M,9th,Bailey High School,77,81
18240,Wanda Johnson,F,11th,Bailey High School,77,81
18241,Danny Banks,M,12th,Bailey High School,77,81
18242,Benjamin Murray,M,9th,Bailey High School,77,81
18243,Kristen Smith,F,9th,Bailey High School,77,81
18244,John Carrillo,M,9th,Bailey High School,77,81
18245,Bradley Clayton,M,12th,Bailey High School,77,81
18246,Mark Browning,M,9th,Bailey High School,77,81
18247,Logan Boone,M,11th,Bailey High School,77,81
18248,Christopher Grimes,M,12th,Bailey High School,77,81
18249,Mrs. Kimberly Key DDS,F,12th,Bailey High School,77,81
18250,Eric Park DDS,M,9th,Bailey High School,77,81
18251,Aaron Pearson,M,11th,Bailey High School,77,81
18252,Brian Mosley,M,9th,Bailey High School,77,81
18253,Patricia Marsh,F,9th,Bailey High School,77,81
18254,Jennifer Anderson,F,9th,Bailey High School,76,81
18255,Danielle Hood,F,9th,Bailey High School,76,81
18256,Matthew Carter,M,9th,Bailey High School,76,81
18257,Randy Grant,M,12th,Bailey High School,76,81
18258,John Sanchez,M,12th,Bailey High School,76,81
18259,Stephanie Thomas,F,9th,Bailey High School,76,81
18260,Lauren Brady,F,12th,Bailey High School,76,81
18261,Leonard Harris,M,12th,Bailey High School,76,81
18262,Cathy Mercado,F,9th,Bailey High School,76,81
18263,Juan Young,M,11th,Bailey High School,76,81
18264,Robert Gray,M,10th,Bailey High School,76,81
18265,Zachary Walton,M,11th,Bailey High School,76,81
18266,Roberto Smith,M,10th,Bailey High School,76,81
18267,Sheila Lewis,F,9th,Bailey High School,76,81
18268,Gloria Vega,F,10th,Bailey High School,76,81
18269,Alison Nunez,F,12th,Bailey High School,76,81
18270,Jennifer Stevens,F,12th,Bailey High School,76,81
18271,Patrick Barker PhD,M,9th,Bailey High School,76,81
18272,Steven Mccoy,M,10th,Bailey High School,76,81
18273,Connie Patterson,F,11th,Bailey High School,76,81
18274,Ana Burns,F,9th,Bailey High School,76,81
18275,Michael Singh Jr.,M,10th,Bailey High School,76,81
18276,Douglas Sharp,M,11th,Bailey High School,76,81
18277,Alexander Dickson,M,10th,Bailey High School,76,81
18278,Mary Estrada,F,12th,Bailey High School,76,81
18279,Aaron Evans,M,12th,Bailey High School,76,81
18280,William Ramirez,M,10th,Bailey High School,76,81
18281,Rebecca Pratt,F,10th,Bailey High School,76,81
18282,Chloe Downs,F,9th,Bailey High School,76,81
18283,Katherine Case,F,11th,Bailey High School,75,81
18284,Brooke Carter,F,10th,Bailey High School,75,81
18285,Nancy Alexander,F,12th,Bailey High School,75,81
18286,Jeremy Maxwell,M,10th,Bailey High School,75,81
18287,James Fleming,M,12th,Bailey High School,75,81
18288,Makayla Gutierrez,F,10th,Bailey High School,75,81
18289,Blake Butler,M,12th,Bailey High School,75,81
18290,Steven Jackson,M,11th,Bailey High School,75,81
18291,Anna Frank,F,12th,Bailey High School,75,81
18292,Tina Jones,F,11th,Bailey High School,75,81
18293,Dale Hernandez,M,10th,Bailey High School,75,81
18294,Nicholas Reed,M,12th,Bailey High School,75,81
18295,Joshua Flores,M,9th,Bailey High School,75,81
18296,Bianca Boyer,F,9th,Bailey High School,75,81
18297,William Thompson,M,9th,Bailey High School,75,81
18298,Brittany Mcmillan,F,11th,Bailey High School,75,81
18299,Janet Grant,F,11th,Bailey High School,75,81
18300,Deanna Richardson,F,10th,Bailey High School,75,81
18301,Jonathan Long,M,9th,Bailey High School,75,81
18302,Michelle Palmer,F,10th,Bailey High School,75,81
18303,Kevin Rojas,M,10th,Bailey High School,75,81
18304,Luis Stevens,M,12th,Bailey High School,75,81
18305,Jonathan Smith Jr.,M,12th,Bailey High School,75,81
18306,Samantha Patterson,F,9th,Bailey High School,75,81
18307,Brittany Benson,F,10th,Bailey High School,75,81
18308,Alfred Mcdowell,M,11th,Bailey High School,75,81
18309,Michael Wright,M,10th,Bailey High School,75,81
18310,Chloe Johnson,F,10th,Bailey High School,74,81
18311,Monique Yang,F,12th,Bailey High School,74,81
18312,Douglas Chapman,M,11th,Bailey High School,74,81
18313,Michael Ballard,M,12th,Bailey High School,74,81
18314,Tanya Richardson,F,12th,Bailey High School,74,81
18315,Bryan Lynch,M,10th,Bailey High School,74,81
18316,Renee Oconnor,F,11th,Bailey High School,74,81
18317,Emily Powell,F,9th,Bailey High School,74,81
18318,Louis Waters,M,9th,Bailey High School,74,81
18319,Adrian Gray,M,10th,Bailey High School,74,81
18320,Michelle Harris,F,10th,Bailey High School,74,81
18321,Maria Stewart,F,11th,Bailey High School,74,81
18322,Wendy Williams,F,10th,Bailey High School,74,81
18323,Nathan Dominguez,M,9th,Bailey High School,74,81
18324,Erin Ramirez,F,10th,Bailey High School,74,81
18325,Kristin Keller,F,9th,Bailey High School,74,81
18326,Amber Ferguson,F,11th,Bailey High School,74,81
18327,Shannon Brown,F,11th,Bailey High School,74,81
18328,Jordan Stewart,M,9th,Bailey High School,74,81
18329,Jonathan Weber,M,11th,Bailey High School,74,81
18330,Ray Harris,M,12th,Bailey High School,74,81
18331,Brian Dunn,M,9th,Bailey High School,74,81
18332,Adam Cabrera,M,12th,Bailey High School,74,81
18333,Jose Morrison,M,11th,Bailey High School,74,81
18334,Ryan Peterson,M,11th,Bailey High School,74,81
18335,Bruce Mendoza,M,10th,Bailey High School,74,81
18336,Lori Zamora,F,12th,Bailey High School,74,81
18337,Robert Mendoza,M,11th,Bailey High School,74,81
18338,Emily Martin,F,9th,Bailey High School,74,81
